country;country_code;year_week;level;region;region_name;new_cases;tests_done;population;testing_rate;positivity_rate;testing_data_source
Poland;PL;2020-W38;subnational;PL72;Swietokrzyskie;127;2953;1226243;240,8168691;4,300711141;TESSy
Poland;PL;2020-W39;subnational;PL72;Swietokrzyskie;311;4042;1226243;329,6247155;7,694210787;TESSy
Poland;PL;2020-W40;subnational;PL72;Swietokrzyskie;490;5671;1226243;462,4695105;8,64045142;TESSy
Poland;PL;2020-W41;subnational;PL72;Swietokrzyskie;1178;8587;1226243;700,2690331;13,71841155;TESSy
Poland;PL;2020-W42;subnational;PL72;Swietokrzyskie;2200;9145;1226243;745,7738801;24,05686167;TESSy
Poland;PL;2020-W43;subnational;PL72;Swietokrzyskie;3228;9880;1226243;805,7130601;32,67206478;TESSy
Poland;PL;2020-W44;subnational;PL72;Swietokrzyskie;2593;9213;1226243;751,3192736;28,14501248;TESSy
Poland;PL;2020-W45;subnational;PL72;Swietokrzyskie;6038;8547;1226243;697,0070369;70,64467064;TESSy
Poland;PL;2020-W46;subnational;PL72;Swietokrzyskie;4894;10259;1226243;836,6204741;47,70445463;TESSy
Poland;PL;2020-W47;subnational;PL72;Swietokrzyskie;4814;10061;1226243;820,4735929;47,84812643;TESSy
Poland;PL;2020-W48;subnational;PL72;Swietokrzyskie;2485;8837;1226243;720,6565094;28,12040285;TESSy
Poland;PL;2020-W49;subnational;PL72;Swietokrzyskie;1802;8385;1226243;683,7959524;21,4907573;TESSy
Poland;PL;2020-W50;subnational;PL72;Swietokrzyskie;71;9071;1226243;739,7391871;0,782714144;TESSy
Poland;PL;2020-W51;subnational;PL72;Swietokrzyskie;1126;8402;1226243;685,1823007;13,40157105;TESSy
Poland;PL;2020-W52;subnational;PL72;Swietokrzyskie;752;5346;1226243;435,9657914;14,06659184;TESSy
Poland;PL;2020-W53;subnational;PL72;Swietokrzyskie;914;7289;1226243;594,4172566;12,539443;TESSy
Poland;PL;2021-W01;subnational;PL72;Swietokrzyskie;1024;8661;1226243;706,3037261;11,82311511;TESSy
Poland;PL;2021-W02;subnational;PL72;Swietokrzyskie;876;13647;1226243;1112,911552;6,418993185;TESSy
Poland;PL;2021-W03;subnational;PL72;Swietokrzyskie;698;8271;1226243;674,4992632;8,439124652;TESSy
Poland;PL;2021-W04;subnational;PL72;Swietokrzyskie;638;7368;1226243;600,8596991;8,659066232;TESSy
Poland;PL;2021-W05;subnational;PL72;Swietokrzyskie;824;8230;1226243;671,1557171;10,01215067;TESSy
Poland;PL;2021-W06;subnational;PL72;Swietokrzyskie;740;8807;1226243;718,2100122;8,402407176;TESSy
Poland;PL;2021-W07;subnational;PL72;Swietokrzyskie;963;9214;1226243;751,4008235;10,45148687;TESSy
Poland;PL;2021-W08;subnational;PL72;Swietokrzyskie;1505;10753;1226243;876,9061271;13,99609411;TESSy
Poland;PL;2021-W09;subnational;PL72;Swietokrzyskie;1792;10991;1226243;896,3150044;16,30424893;TESSy
Poland;PL;2021-W10;subnational;PL72;Swietokrzyskie;2612;12925;1226243;1054,03252;20,20889749;TESSy
Poland;PL;2020-W15;subnational;PL81;Lubelskie;96;2458;2097294;117,1986379;3,905614321;TESSy
Poland;PL;2020-W16;subnational;PL81;Lubelskie;62;2401;2097294;114,4808501;2,582257393;TESSy
Poland;PL;2020-W17;subnational;PL81;Lubelskie;27;2299;2097294;109,6174404;1,174423662;TESSy
Poland;PL;2020-W18;subnational;PL81;Lubelskie;21;3236;2097294;154,294057;0,64894932;TESSy
Poland;PL;2020-W19;subnational;PL81;Lubelskie;15;4962;2097294;236,5905781;0,302297461;TESSy
Poland;PL;2020-W20;subnational;PL81;Lubelskie;14;5584;2097294;266,2478413;0,250716332;TESSy
Poland;PL;2020-W21;subnational;PL81;Lubelskie;62;5161;2097294;246,0789951;1,201317574;TESSy
Poland;PL;2020-W22;subnational;PL81;Lubelskie;24;5606;2097294;267,296812;0,428112736;TESSy
Poland;PL;2020-W23;subnational;PL81;Lubelskie;24;5440;2097294;259,3818511;0,441176471;TESSy
Poland;PL;2020-W24;subnational;PL81;Lubelskie;25;4088;2097294;194,9178322;0,611545988;TESSy
Poland;PL;2020-W25;subnational;PL81;Lubelskie;66;5860;2097294;279,4076558;1,126279863;TESSy
Poland;PL;2020-W26;subnational;PL81;Lubelskie;48;6151;2097294;293,2826776;0,780360917;TESSy
Poland;PL;2020-W27;subnational;PL81;Lubelskie;75;4935;2097294;235,303205;1,519756839;TESSy
Poland;PL;2020-W28;subnational;PL81;Lubelskie;112;6293;2097294;300,0533068;1,779755284;TESSy
Poland;PL;2020-W29;subnational;PL81;Lubelskie;46;6067;2097294;289,2775166;0,758200099;TESSy
Poland;PL;2020-W30;subnational;PL81;Lubelskie;54;4943;2097294;235,6846489;1,092453975;TESSy
Poland;PL;2020-W31;subnational;PL81;Lubelskie;102;5996;2097294;285,892202;1,701134089;TESSy
Poland;PL;2020-W32;subnational;PL81;Lubelskie;91;5895;2097294;281,0764728;1,543681086;TESSy
Poland;PL;2020-W33;subnational;PL81;Lubelskie;177;5717;2097294;272,5893461;3,096029386;TESSy
Poland;PL;2020-W34;subnational;PL81;Lubelskie;128;6035;2097294;287,7517411;2,12096106;TESSy
Poland;PL;2020-W35;subnational;PL81;Lubelskie;157;6177;2097294;294,5223703;2,541686903;TESSy
Poland;PL;2020-W36;subnational;PL81;Lubelskie;152;5830;2097294;277,9772411;2,607204117;TESSy
Poland;PL;2020-W37;subnational;PL81;Lubelskie;170;5070;2097294;241,7400708;3,353057199;TESSy
Poland;PL;2020-W38;subnational;PL81;Lubelskie;268;5243;2097294;249,9887951;5,111577341;TESSy
Poland;PL;2020-W39;subnational;PL81;Lubelskie;498;5400;2097294;257,4746316;9,222222222;TESSy
Poland;PL;2020-W40;subnational;PL81;Lubelskie;723;8386;2097294;399,8485668;8,621512044;TESSy
Poland;PL;2020-W41;subnational;PL81;Lubelskie;1592;10762;2097294;513,1374047;14,79278944;TESSy
Poland;PL;2020-W42;subnational;PL81;Lubelskie;3267;14507;2097294;691,7008297;22,52016268;TESSy
Poland;PL;2020-W43;subnational;PL81;Lubelskie;4419;14790;2097294;705,1944077;29,87829615;TESSy
Poland;PL;2020-W44;subnational;PL81;Lubelskie;7525;14926;2097294;711,6789539;50,41538255;TESSy
Poland;PL;2020-W45;subnational;PL81;Lubelskie;10888;13385;2097294;638,2033229;81,34478894;TESSy
Poland;PL;2020-W46;subnational;PL81;Lubelskie;6780;18485;2097294;881,3738083;36,67838788;TESSy
Poland;PL;2020-W47;subnational;PL81;Lubelskie;6999;18046;2097294;860,4420744;38,78421811;TESSy
Poland;PL;2020-W48;subnational;PL81;Lubelskie;5779;17046;2097294;812,7615871;33,90238179;TESSy
Poland;PL;2020-W49;subnational;PL81;Lubelskie;4355;15396;2097294;734,088783;28,28656794;TESSy
Poland;PL;2020-W50;subnational;PL81;Lubelskie;3151;15730;2097294;750,0140657;20,0317864;TESSy
Poland;PL;2020-W51;subnational;PL81;Lubelskie;3515;14550;2097294;693,7510907;24,1580756;TESSy
Poland;PL;2020-W52;subnational;PL81;Lubelskie;2564;11079;2097294;528,2521192;23,14288293;TESSy
Poland;PL;2020-W53;subnational;PL81;Lubelskie;2702;12405;2097294;591,4764454;21,7815397;TESSy
Poland;PL;2021-W01;subnational;PL81;Lubelskie;3012;14791;2097294;705,2420881;20,3637347;TESSy
Poland;PL;2021-W02;subnational;PL81;Lubelskie;2407;20870;2097294;995,0917706;11,53330139;TESSy
Poland;PL;2021-W03;subnational;PL81;Lubelskie;1989;14379;2097294;685,5977274;13,83267265;TESSy
Poland;PL;2021-W04;subnational;PL81;Lubelskie;1948;11586;2097294;552,4261262;16,81339548;TESSy
Poland;PL;2021-W05;subnational;PL81;Lubelskie;1825;13548;2097294;645,9752424;13,47062297;TESSy
Poland;PL;2021-W06;subnational;PL81;Lubelskie;1742;14578;2097294;695,0861443;11,94951296;TESSy
Poland;PL;2021-W07;subnational;PL81;Lubelskie;2000;14836;2097294;707,3877101;13,48072257;TESSy
Poland;PL;2021-W08;subnational;PL81;Lubelskie;2490;15418;2097294;735,1377537;16,1499546;TESSy
Poland;PL;2021-W09;subnational;PL81;Lubelskie;2770;17359;2097294;827,6855796;15,95714039;TESSy
Poland;PL;2021-W10;subnational;PL81;Lubelskie;3611;19560;2097294;932,6303322;18,46114519;TESSy
Poland;PL;2020-W14;subnational;PL82;Podkarpackie;69;1219;2086135;58,43341874;5,660377358;TESSy
Poland;PL;2020-W15;subnational;PL82;Podkarpackie;94;1638;2086135;78,51840844;5,738705739;TESSy
Poland;PL;2020-W16;subnational;PL82;Podkarpackie;28;1494;2086135;71,61569122;1,87416332;TESSy
Poland;PL;2020-W17;subnational;PL82;Podkarpackie;57;1936;2086135;92,80319826;2,944214876;TESSy
Poland;PL;2020-W18;subnational;PL82;Podkarpackie;38;2408;2086135;115,4287714;1,57807309;TESSy
Poland;PL;2020-W19;subnational;PL82;Podkarpackie;5;2154;2086135;103,2531452;0,232126277;TESSy
Poland;PL;2020-W20;subnational;PL82;Podkarpackie;3;2266;2086135;108,6219252;0,13239188;TESSy
Poland;PL;2020-W21;subnational;PL82;Podkarpackie;4;2061;2086135;98,7951403;0,194080543;TESSy
Poland;PL;2020-W22;subnational;PL82;Podkarpackie;9;1677;2086135;80,38789436;0,53667263;TESSy
Poland;PL;2020-W23;subnational;PL82;Podkarpackie;20;1876;2086135;89,92706608;1,066098081;TESSy
Poland;PL;2020-W24;subnational;PL82;Podkarpackie;78;1987;2086135;95,24791061;3,925515853;TESSy
Poland;PL;2020-W25;subnational;PL82;Podkarpackie;80;2424;2086135;116,19574;3,300330033;TESSy
Poland;PL;2020-W26;subnational;PL82;Podkarpackie;104;2700;2086135;129,425948;3,851851852;TESSy
Poland;PL;2020-W27;subnational;PL82;Podkarpackie;122;2355;2086135;112,888188;5,180467091;TESSy
Poland;PL;2020-W28;subnational;PL82;Podkarpackie;188;2653;2086135;127,1729778;7,086317377;TESSy
Poland;PL;2020-W29;subnational;PL82;Podkarpackie;143;3503;2086135;167,9181836;4,082215244;TESSy
Poland;PL;2020-W30;subnational;PL82;Podkarpackie;108;2715;2086135;130,144981;3,977900552;TESSy
Poland;PL;2020-W31;subnational;PL82;Podkarpackie;237;3080;2086135;147,6414518;7,694805195;TESSy
Poland;PL;2020-W32;subnational;PL82;Podkarpackie;193;3256;2086135;156,0781062;5,927518428;TESSy
Poland;PL;2020-W33;subnational;PL82;Podkarpackie;290;2995;2086135;143,5669312;9,682804674;TESSy
Poland;PL;2020-W34;subnational;PL82;Podkarpackie;278;2895;2086135;138,7733776;9,602763385;TESSy
Poland;PL;2020-W35;subnational;PL82;Podkarpackie;233;3046;2086135;146,0116435;7,649376231;TESSy
Poland;PL;2020-W36;subnational;PL82;Podkarpackie;322;2555;2086135;122,4752952;12,60273973;TESSy
Poland;PL;2020-W37;subnational;PL82;Podkarpackie;230;1346;2086135;64,52123185;17,08766716;TESSy
Poland;PL;2020-W38;subnational;PL82;Podkarpackie;307;1910;2086135;91,55687432;16,07329843;TESSy
Poland;PL;2020-W39;subnational;PL82;Podkarpackie;565;3414;2086135;163,6519209;16,54950205;TESSy
Poland;PL;2020-W40;subnational;PL82;Podkarpackie;886;1545;2086135;74,06040357;57,34627832;TESSy
Poland;PL;2020-W41;subnational;PL82;Podkarpackie;2152;2071;2086135;99,27449566;103,911154;TESSy
Poland;PL;2020-W42;subnational;PL82;Podkarpackie;4733;6407;2086135;307,122981;73,87232714;TESSy
Poland;PL;2020-W43;subnational;PL82;Podkarpackie;5942;6219;2086135;298,1111002;95,5459077;TESSy
Poland;PL;2020-W44;subnational;PL82;Podkarpackie;6274;9688;2086135;464,3994756;64,76052849;TESSy
Poland;PL;2020-W45;subnational;PL82;Podkarpackie;11733;8005;2086135;383,723968;146,5708932;TESSy
Poland;PL;2020-W46;subnational;PL82;Podkarpackie;6622;22030;2086135;1056,019864;30,05901044;TESSy
Poland;PL;2020-W47;subnational;PL82;Podkarpackie;5379;16147;2086135;774,0151045;33,31268966;TESSy
Poland;PL;2020-W48;subnational;PL82;Podkarpackie;4161;13750;2086135;659,113624;30,26181818;TESSy
Poland;PL;2020-W49;subnational;PL82;Podkarpackie;2396;11467;2086135;549,6767946;20,89474143;TESSy
Poland;PL;2020-W50;subnational;PL82;Podkarpackie;459;13483;2086135;646,3148358;3,40428688;TESSy
Poland;PL;2020-W51;subnational;PL82;Podkarpackie;1734;12510;2086135;599,673559;13,86091127;TESSy
Poland;PL;2020-W52;subnational;PL82;Podkarpackie;1219;8533;2086135;409,0339312;14,28571429;TESSy
Poland;PL;2020-W53;subnational;PL82;Podkarpackie;1379;9607;2086135;460,5166971;14,35411679;TESSy
Poland;PL;2021-W01;subnational;PL82;Podkarpackie;2684;15537;2086135;744,7744274;17,27489219;TESSy
Poland;PL;2021-W02;subnational;PL82;Podkarpackie;1289;17254;2086135;827,0797432;7,470731425;TESSy
Poland;PL;2021-W03;subnational;PL82;Podkarpackie;1213;11778;2086135;564,5847464;10,29886229;TESSy
Poland;PL;2021-W04;subnational;PL82;Podkarpackie;1247;10131;2086135;485,6349182;12,30875531;TESSy
Poland;PL;2021-W05;subnational;PL82;Podkarpackie;1442;12065;2086135;578,3422453;11,95192706;TESSy
Poland;PL;2021-W06;subnational;PL82;Podkarpackie;1865;14327;2086135;686,7724284;13,01737977;TESSy
Poland;PL;2021-W07;subnational;PL82;Podkarpackie;2752;16013;2086135;767,5917426;17,18603635;TESSy
Poland;PL;2021-W08;subnational;PL82;Podkarpackie;3961;16862;2086135;808,2890129;23,49068912;TESSy
Poland;PL;2021-W09;subnational;PL82;Podkarpackie;5141;19006;2086135;911,0628027;27,04935284;TESSy
Poland;PL;2021-W10;subnational;PL82;Podkarpackie;6286;21781;2086135;1044,083916;28,86001561;TESSy
Poland;PL;2020-W15;subnational;PL84;Podlaskie;168;3034;1152074;263,3511389;5,537244562;TESSy
Poland;PL;2020-W16;subnational;PL84;Podlaskie;74;3846;1152074;333,8327226;1,924076963;TESSy
Poland;PL;2020-W17;subnational;PL84;Podlaskie;34;2173;1152074;188,6163562;1,564657156;TESSy
Poland;PL;2020-W18;subnational;PL84;Podlaskie;12;1809;1152074;157,0211636;0,663349917;TESSy
Poland;PL;2020-W19;subnational;PL84;Podlaskie;5;2306;1152074;200,1607536;0,216825672;TESSy
Poland;PL;2020-W20;subnational;PL84;Podlaskie;7;2551;1152074;221,4267486;0,274402195;TESSy
Poland;PL;2020-W21;subnational;PL84;Podlaskie;41;2294;1152074;199,1191538;1,787271142;TESSy
Poland;PL;2020-W22;subnational;PL84;Podlaskie;31;2882;1152074;250,157542;1,075641915;TESSy
Poland;PL;2020-W23;subnational;PL84;Podlaskie;76;3599;1152074;312,3931275;2,111697694;TESSy
Poland;PL;2020-W24;subnational;PL84;Podlaskie;89;3564;1152074;309,3551282;2,497194164;TESSy
Poland;PL;2020-W25;subnational;PL84;Podlaskie;108;3936;1152074;341,6447207;2,743902439;TESSy
Poland;PL;2020-W26;subnational;PL84;Podlaskie;112;3919;1152074;340,1691211;2,857871906;TESSy
Poland;PL;2020-W27;subnational;PL84;Podlaskie;34;4043;1152074;350,9323186;0,840959683;TESSy
Poland;PL;2020-W28;subnational;PL84;Podlaskie;22;3665;1152074;318,1219262;0,600272851;TESSy
Poland;PL;2020-W29;subnational;PL84;Podlaskie;18;3181;1152074;276,1107359;0,565859793;TESSy
Poland;PL;2020-W30;subnational;PL84;Podlaskie;40;2539;1152074;220,3851489;1,575423395;TESSy
Poland;PL;2020-W31;subnational;PL84;Podlaskie;61;3160;1152074;274,2879364;1,930379747;TESSy
Poland;PL;2020-W32;subnational;PL84;Podlaskie;0;3354;1152074;291,1271325;0;TESSy
Poland;PL;2020-W33;subnational;PL84;Podlaskie;142;3001;1152074;260,4867396;4,731756081;TESSy
Poland;PL;2020-W34;subnational;PL84;Podlaskie;80;3147;1152074;273,1595366;2,542103591;TESSy
Poland;PL;2020-W35;subnational;PL84;Podlaskie;64;3681;1152074;319,5107259;1,738657973;TESSy
Poland;PL;2020-W36;subnational;PL84;Podlaskie;83;3461;1152074;300,4147303;2,398150823;TESSy
Poland;PL;2020-W37;subnational;PL84;Podlaskie;117;3206;1152074;278,2807354;3,649407361;TESSy
Poland;PL;2020-W38;subnational;PL84;Podlaskie;117;3022;1152074;262,3095391;3,871608206;TESSy
Poland;PL;2020-W39;subnational;PL84;Podlaskie;428;3597;1152074;312,2195276;11,89880456;TESSy
Poland;PL;2020-W40;subnational;PL84;Podlaskie;499;5942;1152074;515,7654803;8,397845843;TESSy
Poland;PL;2020-W41;subnational;PL84;Podlaskie;890;7494;1152074;650,4790491;11,8761676;TESSy
Poland;PL;2020-W42;subnational;PL84;Podlaskie;1562;8817;1152074;765,3154224;17,71577634;TESSy
Poland;PL;2020-W43;subnational;PL84;Podlaskie;1892;10622;1152074;921,9893861;17,81208812;TESSy
Poland;PL;2020-W44;subnational;PL84;Podlaskie;3015;11791;1152074;1023,458563;25,57035027;TESSy
Poland;PL;2020-W45;subnational;PL84;Podlaskie;5302;10791;1152074;936,6585827;49,13353721;TESSy
Poland;PL;2020-W46;subnational;PL84;Podlaskie;3914;9970;1152074;865,3957992;39,25777332;TESSy
Poland;PL;2020-W47;subnational;PL84;Podlaskie;4478;9246;1152074;802,5526138;48,43175427;TESSy
Poland;PL;2020-W48;subnational;PL84;Podlaskie;2956;8007;1152074;695,0074388;36,91769702;TESSy
Poland;PL;2020-W49;subnational;PL84;Podlaskie;2121;7306;1152074;634,1606529;29,03093348;TESSy
Poland;PL;2020-W50;subnational;PL84;Podlaskie;4300;7812;1152074;678,0814427;55,04352279;TESSy
Poland;PL;2020-W51;subnational;PL84;Podlaskie;1656;7424;1152074;644,4030505;22,30603448;TESSy
Poland;PL;2020-W52;subnational;PL84;Podlaskie;1352;5403;1152074;468,9802912;25,0231353;TESSy
Poland;PL;2020-W53;subnational;PL84;Podlaskie;1718;6540;1152074;567,6718683;26,26911315;TESSy
Poland;PL;2021-W01;subnational;PL84;Podlaskie;1887;7812;1152074;678,0814427;24,15514593;TESSy
Poland;PL;2021-W02;subnational;PL84;Podlaskie;1462;10689;1152074;927,8049847;13,6776125;TESSy
Poland;PL;2021-W03;subnational;PL84;Podlaskie;1401;7101;1152074;616,366657;19,72961555;TESSy
Poland;PL;2021-W04;subnational;PL84;Podlaskie;1468;5780;1152074;501,7038836;25,39792388;TESSy
Poland;PL;2021-W05;subnational;PL84;Podlaskie;1365;7087;1152074;615,1514573;19,26061803;TESSy
Poland;PL;2021-W06;subnational;PL84;Podlaskie;1522;7761;1152074;673,6546437;19,61087489;TESSy
Poland;PL;2021-W07;subnational;PL84;Podlaskie;1729;8154;1152074;707,7670358;21,2043169;TESSy
Poland;PL;2021-W08;subnational;PL84;Podlaskie;2059;8760;1152074;760,3678236;23,50456621;TESSy
Poland;PL;2021-W09;subnational;PL84;Podlaskie;2409;9111;1152074;790,8346165;26,44056635;TESSy
Poland;PL;2021-W10;subnational;PL84;Podlaskie;2648;9912;1152074;860,3614004;26,71509282;TESSy
Poland;PL;2020-W14;subnational;PL92X;Mazowiecki regionalny;506;12504;5380311;232,4029224;4,046705054;TESSy
Poland;PL;2020-W15;subnational;PL92X;Mazowiecki regionalny;825;19709;5380311;366,3171144;4,185904917;TESSy
Poland;PL;2020-W16;subnational;PL92X;Mazowiecki regionalny;267;21085;5380311;391,8918442;1,266303059;TESSy
Poland;PL;2020-W17;subnational;PL92X;Mazowiecki regionalny;332;26920;5380311;500,342824;1,233283804;TESSy
Poland;PL;2020-W18;subnational;PL92X;Mazowiecki regionalny;240;22657;5380311;421,1094861;1,059275279;TESSy
Poland;PL;2020-W19;subnational;PL92X;Mazowiecki regionalny;177;28630;5380311;532,1253734;0,618232623;TESSy
Poland;PL;2020-W20;subnational;PL92X;Mazowiecki regionalny;195;32610;5380311;606,0987924;0,597976081;TESSy
Poland;PL;2020-W21;subnational;PL92X;Mazowiecki regionalny;356;34523;5380311;641,6543579;1,031196594;TESSy
Poland;PL;2020-W22;subnational;PL92X;Mazowiecki regionalny;301;32684;5380311;607,4741776;0,920939909;TESSy
Poland;PL;2020-W23;subnational;PL92X;Mazowiecki regionalny;373;32241;5380311;599,2404528;1,156912006;TESSy
Poland;PL;2020-W24;subnational;PL92X;Mazowiecki regionalny;417;31240;5380311;580,6355804;1,334827145;TESSy
Poland;PL;2020-W25;subnational;PL92X;Mazowiecki regionalny;349;33611;5380311;624,7036649;1,03835054;TESSy
Poland;PL;2020-W26;subnational;PL92X;Mazowiecki regionalny;244;28622;5380311;531,9766831;0,852491091;TESSy
Poland;PL;2020-W27;subnational;PL92X;Mazowiecki regionalny;171;28869;5380311;536,5674958;0,592330874;TESSy
Poland;PL;2020-W28;subnational;PL92X;Mazowiecki regionalny;285;24726;5380311;459,5645122;1,152632856;TESSy
Poland;PL;2020-W29;subnational;PL92X;Mazowiecki regionalny;310;25346;5380311;471,0880096;1,223072674;TESSy
Poland;PL;2020-W30;subnational;PL92X;Mazowiecki regionalny;415;25782;5380311;479,1916304;1,609650144;TESSy
Poland;PL;2020-W31;subnational;PL92X;Mazowiecki regionalny;547;27767;5380311;516,0854084;1,969964346;TESSy
Poland;PL;2020-W32;subnational;PL92X;Mazowiecki regionalny;526;28992;5380311;538,853609;1,814293598;TESSy
Poland;PL;2020-W33;subnational;PL92X;Mazowiecki regionalny;874;29144;5380311;541,6787245;2,998902004;TESSy
Poland;PL;2020-W34;subnational;PL92X;Mazowiecki regionalny;700;30669;5380311;570,0228109;2,282435032;TESSy
Poland;PL;2020-W35;subnational;PL92X;Mazowiecki regionalny;588;32112;5380311;596,8428219;1,831091181;TESSy
Poland;PL;2020-W36;subnational;PL92X;Mazowiecki regionalny;612;27271;5380311;506,8666105;2,244142129;TESSy
Poland;PL;2020-W37;subnational;PL92X;Mazowiecki regionalny;524;24489;5380311;455,1595623;2,139736208;TESSy
Poland;PL;2020-W38;subnational;PL92X;Mazowiecki regionalny;736;26249;5380311;487,871426;2,80391634;TESSy
Poland;PL;2020-W39;subnational;PL92X;Mazowiecki regionalny;1409;29607;5380311;550,284175;4,759009694;TESSy
Poland;PL;2020-W40;subnational;PL92X;Mazowiecki regionalny;1609;34377;5380311;638,9407601;4,680454955;TESSy
Poland;PL;2020-W41;subnational;PL92X;Mazowiecki regionalny;3888;40451;5380311;751,8338624;9,611628884;TESSy
Poland;PL;2020-W42;subnational;PL92X;Mazowiecki regionalny;9525;54509;5380311;1013,119874;17,47417858;TESSy
Poland;PL;2020-W43;subnational;PL92X;Mazowiecki regionalny;15357;68806;5380311;1278,848007;22,31927448;TESSy
Poland;PL;2020-W44;subnational;PL92X;Mazowiecki regionalny;13407;80844;5380311;1502,58972;16,583791;TESSy
Poland;PL;2020-W45;subnational;PL92X;Mazowiecki regionalny;20348;79409;5380311;1475,9184;25,62429951;TESSy
Poland;PL;2020-W46;subnational;PL92X;Mazowiecki regionalny;11629;50722;5380311;942,7336078;22,92693506;TESSy
Poland;PL;2020-W47;subnational;PL92X;Mazowiecki regionalny;19320;54340;5380311;1009,978791;35,55391976;TESSy
Poland;PL;2020-W48;subnational;PL92X;Mazowiecki regionalny;12279;49565;5380311;921,2292747;24,77352971;TESSy
Poland;PL;2020-W49;subnational;PL92X;Mazowiecki regionalny;9826;49338;5380311;917,0101877;19,91568365;TESSy
Poland;PL;2020-W50;subnational;PL92X;Mazowiecki regionalny;12022;50465;5380311;937,9569322;23,8224512;TESSy
Poland;PL;2020-W51;subnational;PL92X;Mazowiecki regionalny;8138;46042;5380311;855,7497884;17,67516615;TESSy
Poland;PL;2020-W52;subnational;PL92X;Mazowiecki regionalny;7096;37420;5380311;695,498829;18,96312133;TESSy
Poland;PL;2020-W53;subnational;PL92X;Mazowiecki regionalny;8504;42244;5380311;785,1590735;20,13066944;TESSy
Poland;PL;2021-W01;subnational;PL92X;Mazowiecki regionalny;8742;45221;5380311;840,4904475;19,33172641;TESSy
Poland;PL;2021-W02;subnational;PL92X;Mazowiecki regionalny;6409;66964;5380311;1244,612068;9,570814169;TESSy
Poland;PL;2021-W03;subnational;PL92X;Mazowiecki regionalny;5452;41612;5380311;773,4125407;13,10198981;TESSy
Poland;PL;2021-W04;subnational;PL92X;Mazowiecki regionalny;5794;35569;5380311;661,0956132;16,28946555;TESSy
Poland;PL;2021-W05;subnational;PL92X;Mazowiecki regionalny;5947;40939;5380311;760,90397;14,52649063;TESSy
Poland;PL;2021-W06;subnational;PL92X;Mazowiecki regionalny;6453;47920;5380311;890,6548339;13,46619366;TESSy
Poland;PL;2021-W07;subnational;PL92X;Mazowiecki regionalny;8917;48911;5380311;909,0738435;18,23107276;TESSy
Poland;PL;2021-W08;subnational;PL92X;Mazowiecki regionalny;12701;54876;5380311;1019,941041;23,14490852;TESSy
Poland;PL;2021-W09;subnational;PL92X;Mazowiecki regionalny;16529;62306;5380311;1158,037147;26,52874523;TESSy
Poland;PL;2021-W10;subnational;PL92X;Mazowiecki regionalny;21183;73947;5380311;1374,400104;28,64619254;TESSy
Portugal;PT;2020-W09;national;PT;Portugal;0;25;10295909;0,242814889;0;Country website
Portugal;PT;2020-W10;national;PT;Portugal;30;470;10295909;4,564919911;6,382978723;TESSy
Portugal;PT;2020-W11;national;PT;Portugal;215;5754;10295909;55,88627483;3,736531109;TESSy
Portugal;PT;2020-W12;national;PT;Portugal;1355;16769;10295909;162,8705149;8,080386427;TESSy
Portugal;PT;2020-W13;national;PT;Portugal;4362;40996;10295909;398,1775674;10,64006245;TESSy
Portugal;PT;2020-W14;national;PT;Portugal;5316;58991;10295909;572,9557245;9,011544134;TESSy
Portugal;PT;2020-W15;national;PT;Portugal;5307;67852;10295909;659,0190337;7,821434888;TESSy
Portugal;PT;2020-W16;national;PT;Portugal;3621;84833;10295909;823,9486188;4,268386123;TESSy
Portugal;PT;2020-W17;national;PT;Portugal;3640;92755;10295909;900,8918008;3,924316748;TESSy
Portugal;PT;2020-W18;national;PT;Portugal;1678;90377;10295909;877,7952486;1,856667072;TESSy
Portugal;PT;2020-W19;national;PT;Portugal;2057;95896;10295909;931,3990635;2,145032118;TESSy
Portugal;PT;2020-W20;national;PT;Portugal;1455;111001;10295909;1078,107819;1,310799002;TESSy
Portugal;PT;2020-W21;national;PT;Portugal;1587;90405;10295909;878,0672013;1,755433881;TESSy
Portugal;PT;2020-W22;national;PT;Portugal;1877;96045;10295909;932,8462402;1,954292259;TESSy
Portugal;PT;2020-W23;national;PT;Portugal;1993;94421;10295909;917,072985;2,110759259;TESSy
Portugal;PT;2020-W24;national;PT;Portugal;2197;60443;10295909;587,0584132;3,634829509;TESSy
Portugal;PT;2020-W25;national;PT;Portugal;2443;84509;10295909;820,8017379;2,890816363;TESSy
Portugal;PT;2020-W26;national;PT;Portugal;2513;87312;10295909;848,0261432;2,878183984;TESSy
Portugal;PT;2020-W27;national;PT;Portugal;2251;94486;10295909;917,7043037;2,382363525;TESSy
Portugal;PT;2020-W28;national;PT;Portugal;2615;95187;10295909;924,5128332;2,747223886;TESSy
Portugal;PT;2020-W29;national;PT;Portugal;2124;98530;10295909;956,9820401;2,155688623;TESSy
Portugal;PT;2020-W30;national;PT;Portugal;1528;94892;10295909;921,6476175;1,610251655;TESSy
Portugal;PT;2020-W31;national;PT;Portugal;1299;95421;10295909;926,7855806;1,361335555;TESSy
Portugal;PT;2020-W32;national;PT;Portugal;1205;96304;10295909;935,3618024;1,251246054;TESSy
Portugal;PT;2020-W33;national;PT;Portugal;1434;94767;10295909;920,4335431;1,513184969;TESSy
Portugal;PT;2020-W34;national;PT;Portugal;1495;97015;10295909;942,2674579;1,540998815;TESSy
